Policy_Number,RID,RED,IDV,Policy_Tenure,Policy_Term,Total_Claim_Amount,Claim_Count,NCB,Premium,Customer_Area,District,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,Channel_Type,Portfolio_Size,Year_Onboarded,Renewed
POL10966,2024-08-09,2025-08-08,355958,3,365,47557.9,0,25,8009.06,Channi Himmat,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-02-26,5,Prime Broker,514,2020-06-13,1
POL10966,2025-08-09,2026-08-08,355958,4,365,0.0,0,35,6941.18,Channi Himmat,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-02-26,5,Prime Broker,514,2020-06-13,0
POL10967,2025-10-26,2026-10-25,569214,1,365,189247.09,0,0,17076.42,Jewel Chowk,Jammu,JK02,Renault,Triber,MPV,Petrol,999,2023,2023-06-14,3,Prime Broker,480,2022-05-22,0
POL10968,2025-06-10,2026-06-09,1196134,1,365,0.0,0,0,35884.02,Jewel Chowk,Jammu,JK02,Toyota,Fortuner,SUV,Diesel,2755,2010,2010-07-21,16,Bancassurance,586,2017-05-18,1
POL10968,2026-06-10,2027-06-09,1196134,2,365,363743.65,0,20,28707.22,Jewel Chowk,Jammu,JK02,Toyota,Fortuner,SUV,Diesel,2755,2010,2010-07-21,16,Bancassurance,586,2017-05-18,0
POL10969,2025-05-21,2026-05-20,991728,1,365,67294.92,0,0,29751.84,Bari Brahmana,Samba,JK08,Hyundai,Creta,SUV,Petrol,1497,2024,2024-10-13,2,Prime Broker,379,2024-07-13,1
POL10969,2026-05-21,2027-05-20,991728,2,365,117536.86,0,20,23801.47,Bari Brahmana,Samba,JK08,Hyundai,Creta,SUV,Petrol,1497,2024,2024-10-13,2,Prime Broker,379,2024-07-13,0
POL10970,2023-08-17,2024-08-15,142976,1,365,0.0,0,0,4289.28,Akhnoor,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2018,2019-02-03,8,Prime Broker,501,2019-12-15,1
POL10970,2024-08-16,2025-08-15,142976,2,365,0.0,0,20,3431.42,Akhnoor,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2018,2019-02-03,8,Prime Broker,501,2019-12-15,1
POL10970,2025-08-16,2026-08-15,142976,3,365,0.0,0,25,3216.96,Akhnoor,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2018,2019-02-03,8,Prime Broker,501,2019-12-15,0
POL10971,2025-12-15,2026-12-14,601352,1,365,0.0,0,0,18040.56,Akhnoor,Jammu,JK02,Renault,Kiger,SUV,Petrol,999,2024,2025-08-19,2,Prime Broker,408,2024-08-28,0
POL10972,2024-10-06,2025-10-05,232165,1,365,0.0,0,0,6964.95,Gandhi Nagar,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2016-10-09,11,Prime Broker,221,2023-11-24,1
POL10972,2025-10-06,2026-10-05,232165,2,365,0.0,0,20,5571.96,Gandhi Nagar,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2016-10-09,11,Prime Broker,221,2023-11-24,0
POL10973,2022-08-26,2023-08-25,660645,1,365,0.0,3,0,25765.15,Janipur,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-05-28,6,POSP,35,2022-07-20,1
POL10973,2023-08-26,2024-08-24,660645,2,365,0.0,0,0,19819.35,Janipur,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-05-28,6,POSP,35,2022-07-20,1
POL10973,2024-08-25,2025-08-24,660645,3,365,0.0,0,20,15855.48,Janipur,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-05-28,6,POSP,35,2022-07-20,1
POL10973,2025-08-25,2026-08-24,660645,4,365,0.0,0,25,14864.51,Janipur,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-05-28,6,POSP,35,2022-07-20,0
POL10974,2025-11-04,2026-11-03,798201,1,365,0.0,0,0,23946.03,Trikuta Nagar,Jammu,JK02,Tata,Nexon,SUV,Diesel,1199,2024,2025-01-04,2,Prime Broker,489,2022-10-20,0
POL10975,2025-12-31,2026-12-30,598148,1,365,0.0,0,0,17944.44,Bahu Plaza,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2026-05-31,1,Prime Broker,221,2023-11-24,0
POL10976,2025-11-28,2026-11-27,280845,1,365,0.0,1,0,9267.89,Bahu Plaza,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024,2025-04-24,2,Prime Broker,204,2016-05-08,0
POL10977,2025-04-16,2026-04-15,437823,1,365,37696.64,0,0,13134.69,Ghagwal,Samba,JK08,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2021-09-02,6,Agency,135,2022-04-23,1
POL10977,2026-04-16,2027-04-15,437823,2,365,0.0,0,20,10507.75,Ghagwal,Samba,JK08,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2021-09-02,6,Agency,135,2022-04-23,0
POL10978,2024-06-09,2025-06-08,206713,1,365,0.0,2,0,7441.67,Banihal,Ramban,JK19,Toyota,Glanza,Hatchback,CNG,1197,2012,2012-03-06,14,Prime Broker,214,2024-05-24,1
POL10978,2025-06-09,2026-06-08,206713,2,365,29826.13,0,0,6201.39,Banihal,Ramban,JK19,Toyota,Glanza,Hatchback,CNG,1197,2012,2012-03-06,14,Prime Broker,214,2024-05-24,1
POL10978,2026-06-09,2027-06-08,206713,3,365,0.0,0,20,4961.11,Banihal,Ramban,JK19,Toyota,Glanza,Hatchback,CNG,1197,2012,2012-03-06,14,Prime Broker,214,2024-05-24,0
POL10979,2024-04-06,2025-04-05,654202,1,365,0.0,0,0,19626.06,Jewel Chowk,Jammu,JK02,Honda,Amaze,Sedan,Petrol,1199,2023,2023-06-30,3,Agency,200,2022-06-06,1
POL10979,2025-04-06,2026-04-05,654202,2,365,84197.08,0,20,15700.85,Jewel Chowk,Jammu,JK02,Honda,Amaze,Sedan,Petrol,1199,2023,2023-06-30,3,Agency,200,2022-06-06,1
POL10979,2026-04-06,2027-04-05,654202,3,365,221587.26,0,25,14719.54,Jewel Chowk,Jammu,JK02,Honda,Amaze,Sedan,Petrol,1199,2023,2023-06-30,3,Agency,200,2022-06-06,0
POL10980,2025-10-02,2026-10-01,779731,1,365,0.0,0,0,23391.93,R.S. Pura,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2022,2022-07-23,4,Prime Broker,501,2019-12-15,0
POL10981,2025-04-11,2026-04-10,355510,1,365,52617.27,0,0,10665.3,Arnia,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2024,2024-10-11,2,Prime Broker,514,2020-01-08,1
POL10981,2026-04-11,2027-04-10,355510,2,365,0.0,0,20,8532.24,Arnia,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2024,2024-10-11,2,Prime Broker,514,2020-01-08,0
POL10982,2025-12-31,2026-12-30,1040162,1,365,0.0,1,0,34325.35,Shastri Nagar,Jammu,JK02,Kia,Carens,MPV,Diesel,1497,2025,2026-06-25,1,Prime Broker,361,2021-02-24,0
POL10983,2025-08-17,2026-08-16,218287,1,365,0.0,0,0,6548.61,Channi Himmat,Jammu,JK02,Renault,Kwid,Hatchback,Petrol,999,2022,2022-11-18,4,Prime Broker,468,2022-07-19,0
POL10984,2025-03-19,2026-03-18,1699342,1,365,860447.55,0,0,50980.26,Jewel Chowk,Jammu,JK02,Kia,Seltos,SUV,Petrol,1497,2024,2025-01-28,2,Prime Broker,407,2025-01-27,1
POL10984,2026-03-19,2027-03-18,1699342,2,365,0.0,0,20,40784.21,Jewel Chowk,Jammu,JK02,Kia,Seltos,SUV,Petrol,1497,2024,2025-01-28,2,Prime Broker,407,2025-01-27,0
POL10985,2025-11-01,2026-10-31,626596,1,365,64328.51,0,0,18797.88,Ghagwal,Samba,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2025,2025-05-22,1,Prime Broker,428,2024-09-16,0
POL10986,2025-11-06,2026-11-05,112959,1,365,0.0,1,0,3727.65,Shastri Nagar,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2014,2014-07-07,12,Dealer,182,2025-10-19,0
POL10987,2023-12-31,2024-12-29,921037,1,365,318695.05,0,0,27631.11,Hiranagar,Kathua,JK04,Mahindra,XUV700,SUV,Diesel,1999,2020,2020-09-05,6,Dealer,75,2019-02-19,1
POL10987,2024-12-30,2025-12-29,921037,2,365,0.0,0,20,22104.89,Hiranagar,Kathua,JK04,Mahindra,XUV700,SUV,Diesel,1999,2020,2020-09-05,6,Dealer,75,2019-02-19,1
POL10987,2025-12-30,2026-12-29,921037,3,365,0.0,0,25,20723.33,Hiranagar,Kathua,JK04,Mahindra,XUV700,SUV,Diesel,1999,2020,2020-09-05,6,Dealer,75,2019-02-19,0
POL10988,2021-02-21,2022-02-20,300110,1,365,0.0,0,0,9003.3,Bari Brahmana,Samba,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,Prime Broker,157,2020-01-02,1
POL10988,2022-02-21,2023-02-20,300110,2,365,0.0,0,20,7202.64,Bari Brahmana,Samba,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,Prime Broker,157,2020-01-02,1
POL10988,2023-02-21,2024-02-20,300110,3,365,0.0,0,25,6752.47,Bari Brahmana,Samba,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,Prime Broker,157,2020-01-02,1
POL10988,2024-02-21,2025-02-19,300110,4,365,30901.41,2,35,7022.57,Bari Brahmana,Samba,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,Prime Broker,157,2020-01-02,1
POL10988,2025-02-20,2026-02-19,300110,5,365,0.0,0,0,9003.3,Bari Brahmana,Samba,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,Prime Broker,157,2020-01-02,1
POL10988,2026-02-20,2027-02-19,300110,6,365,0.0,0,20,7202.64,Bari Brahmana,Samba,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,Prime Broker,157,2020-01-02,0
POL10989,2025-07-02,2026-07-01,110118,1,365,9624.96,0,0,3303.54,Kishtwar,Kishtwar,JK17,Maruti Suzuki,Swift,Hatchback,CNG,1197,2015,2016-04-13,11,POSP,33,2025-03-09,0
POL10990,2020-02-10,2021-02-08,254840,1,365,0.0,1,0,8409.72,Kishtwar,Kishtwar,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,POSP,90,2019-09-14,1
POL10990,2021-02-09,2022-02-08,254840,2,365,0.0,0,0,7645.2,Kishtwar,Kishtwar,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,POSP,90,2019-09-14,1
POL10990,2022-02-09,2023-02-08,254840,3,365,25112.8,0,20,6116.16,Kishtwar,Kishtwar,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,POSP,90,2019-09-14,1
POL10990,2023-02-09,2024-02-08,254840,4,365,0.0,0,25,5733.9,Kishtwar,Kishtwar,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,POSP,90,2019-09-14,1
POL10990,2024-02-09,2025-02-07,254840,5,365,0.0,0,35,4969.38,Kishtwar,Kishtwar,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,POSP,90,2019-09-14,1
POL10990,2025-02-08,2026-02-07,254840,6,365,0.0,0,45,4204.86,Kishtwar,Kishtwar,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,POSP,90,2019-09-14,1
POL10990,2026-02-08,2027-02-07,254840,7,365,0.0,0,50,3822.6,Kishtwar,Kishtwar,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,POSP,90,2019-09-14,0
POL10991,2023-06-21,2024-06-19,533118,1,365,0.0,1,0,17592.89,Bahu Plaza,Jammu,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2019-10-19,7,POSP,89,2019-08-12,1
POL10991,2024-06-20,2025-06-19,533118,2,365,0.0,0,0,15993.54,Bahu Plaza,Jammu,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2019-10-19,7,POSP,89,2019-08-12,1
POL10991,2025-06-20,2026-06-19,533118,3,365,0.0,0,20,12794.83,Bahu Plaza,Jammu,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2019-10-19,7,POSP,89,2019-08-12,1
POL10991,2026-06-20,2027-06-19,533118,4,365,0.0,1,25,13194.67,Bahu Plaza,Jammu,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2019-10-19,7,POSP,89,2019-08-12,0
POL10992,2024-09-28,2025-09-27,465101,1,365,0.0,0,0,13953.03,Gandhi Nagar,Jammu,JK02,Hyundai,Creta,SUV,Diesel,1497,2019,2020-01-12,7,Dealer,164,2023-12-28,1
POL10992,2025-09-28,2026-09-27,465101,2,365,47971.68,0,20,11162.42,Gandhi Nagar,Jammu,JK02,Hyundai,Creta,SUV,Diesel,1497,2019,2020-01-12,7,Dealer,164,2023-12-28,0
POL10993,2023-05-27,2024-05-25,482943,1,365,0.0,0,0,14488.29,Gandhi Nagar,Jammu,JK02,Toyota,Glanza,Hatchback,CNG,1197,2021,2021-12-23,5,Dealer,158,2019-04-21,1
POL10993,2024-05-26,2025-05-25,482943,2,365,0.0,0,20,11590.63,Gandhi Nagar,Jammu,JK02,Toyota,Glanza,Hatchback,CNG,1197,2021,2021-12-23,5,Dealer,158,2019-04-21,1
POL10993,2025-05-26,2026-05-25,482943,3,365,0.0,0,25,10866.22,Gandhi Nagar,Jammu,JK02,Toyota,Glanza,Hatchback,CNG,1197,2021,2021-12-23,5,Dealer,158,2019-04-21,1
POL10993,2026-05-26,2027-05-25,482943,4,365,0.0,0,35,9417.39,Gandhi Nagar,Jammu,JK02,Toyota,Glanza,Hatchback,CNG,1197,2021,2021-12-23,5,Dealer,158,2019-04-21,0
POL10994,2023-12-20,2024-12-18,318444,1,365,0.0,0,0,9553.32,Gandhi Nagar,Jammu,JK02,Mahindra,Bolero,SUV,Diesel,1493,2017,2018-07-31,9,Prime Broker,443,2023-03-21,1
POL10994,2024-12-19,2025-12-18,318444,2,365,0.0,0,20,7642.66,Gandhi Nagar,Jammu,JK02,Mahindra,Bolero,SUV,Diesel,1493,2017,2018-07-31,9,Prime Broker,443,2023-03-21,1
POL10994,2025-12-19,2026-12-18,318444,3,365,0.0,0,25,7164.99,Gandhi Nagar,Jammu,JK02,Mahindra,Bolero,SUV,Diesel,1493,2017,2018-07-31,9,Prime Broker,443,2023-03-21,0
POL10995,2025-04-21,2026-04-20,502296,1,365,0.0,0,0,15068.88,Jewel Chowk,Jammu,JK02,Toyota,Glanza,Hatchback,Petrol,1197,2022,2022-11-15,4,Prime Broker,468,2022-07-19,1
POL10995,2026-04-21,2027-04-20,502296,2,365,0.0,0,20,12055.1,Jewel Chowk,Jammu,JK02,Toyota,Glanza,Hatchback,Petrol,1197,2022,2022-11-15,4,Prime Broker,468,2022-07-19,0
POL10996,2023-07-09,2024-07-07,334006,1,365,0.0,0,0,10020.18,Trikuta Nagar,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2023-03-19,4,Prime Broker,480,2022-05-22,1
POL10996,2024-07-08,2025-07-07,334006,2,365,0.0,1,20,8817.76,Trikuta Nagar,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2023-03-19,4,Prime Broker,480,2022-05-22,1
POL10996,2025-07-08,2026-07-07,334006,3,365,45006.14,0,0,10020.18,Trikuta Nagar,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2023-03-19,4,Prime Broker,480,2022-05-22,0
POL10997,2025-08-11,2026-08-10,654934,1,365,0.0,0,0,19648.02,Rajouri,Rajouri,JK11,Tata,Punch,SUV,Petrol,1199,2023,2024-03-15,3,Bancassurance,382,2025-07-17,0
POL10998,2023-06-28,2024-06-26,213514,1,365,0.0,0,0,6405.42,Bahu Plaza,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2016-03-15,10,Prime Broker,443,2023-03-21,1
POL10998,2024-06-27,2025-06-26,213514,2,365,0.0,0,20,5124.34,Bahu Plaza,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2016-03-15,10,Prime Broker,443,2023-03-21,1
POL10998,2025-06-27,2026-06-26,213514,3,365,0.0,0,25,4804.07,Bahu Plaza,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2016-03-15,10,Prime Broker,443,2023-03-21,1
POL10998,2026-06-27,2027-06-26,213514,4,365,0.0,0,35,4163.52,Bahu Plaza,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2016-03-15,10,Prime Broker,443,2023-03-21,0
POL10999,2025-06-28,2026-06-27,532968,1,365,136818.48,0,0,15989.04,Bari Brahmana,Samba,JK08,Mahindra,Thar,SUV,Petrol,2184,2018,2018-12-21,8,Prime Broker,555,2016-05-08,1
POL10999,2026-06-28,2027-06-27,532968,2,365,73913.18,0,20,12791.23,Bari Brahmana,Samba,JK08,Mahindra,Thar,SUV,Petrol,2184,2018,2018-12-21,8,Prime Broker,555,2016-05-08,0
POL11000,2024-12-20,2025-12-19,564680,1,365,0.0,0,0,16940.4,Talab Tillo,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2024-01-31,3,Prime Broker,400,2021-03-11,1
POL11000,2025-12-20,2026-12-19,564680,2,365,0.0,1,20,14907.55,Talab Tillo,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2024-01-31,3,Prime Broker,400,2021-03-11,0
POL11001,2025-11-03,2026-11-02,716265,1,365,0.0,1,0,23636.75,Bakshi Nagar,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2023,2023-07-16,3,Prime Broker,153,2025-06-27,0
POL11002,2024-10-19,2025-10-18,584894,1,365,0.0,0,0,17546.82,Bakshi Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2023-06-09,3,Prime Broker,489,2022-10-20,1
POL11002,2025-10-19,2026-10-18,584894,2,365,0.0,0,20,14037.46,Bakshi Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2023-06-09,3,Prime Broker,489,2022-10-20,0
POL11003,2025-08-23,2026-08-22,371375,1,365,55088.31,0,0,11141.25,Ramnagar,Udhampur,JK14,Kia,Carens,MPV,Diesel,1497,2015,2015-10-28,11,Prime Broker,517,2021-02-03,0
POL11004,2025-03-18,2026-03-17,499704,1,365,0.0,0,0,14991.12,Arnia,Jammu,JK02,Mahindra,Bolero,SUV,Diesel,1493,2023,2023-05-30,3,Prime Broker,599,2024-01-17,1
POL11004,2026-03-18,2027-03-17,499704,2,365,0.0,0,20,11992.9,Arnia,Jammu,JK02,Mahindra,Bolero,SUV,Diesel,1493,2023,2023-05-30,3,Prime Broker,599,2024-01-17,0
POL11005,2024-12-04,2025-12-03,292944,1,365,25086.42,0,0,8788.32,Arnia,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2015-10-23,11,Prime Broker,599,2024-01-17,1
POL11005,2025-12-04,2026-12-03,292944,2,365,0.0,0,20,7030.66,Arnia,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2015-10-23,11,Prime Broker,599,2024-01-17,0
POL11006,2024-12-28,2025-12-27,450365,1,365,0.0,0,0,13510.95,Dayalachak,Kathua,JK04,Tata,Tiago,Hatchback,Petrol,1199,2024,2024-09-24,2,Agency,257,2024-08-09,1
POL11006,2025-12-28,2026-12-27,450365,2,365,0.0,0,20,10808.76,Dayalachak,Kathua,JK04,Tata,Tiago,Hatchback,Petrol,1199,2024,2024-09-24,2,Agency,257,2024-08-09,0
POL11007,2025-11-29,2026-11-28,724216,1,365,0.0,0,0,21726.48,Janipur,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2025-10-02,1,POSP,72,2023-05-22,0
POL11008,2024-06-10,2025-06-09,250540,1,365,0.0,0,0,7516.2,Bakshi Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-06-08,5,Prime Broker,407,2021-11-25,1
POL11008,2025-06-10,2026-06-09,250540,2,365,49293.87,0,20,6012.96,Bakshi Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-06-08,5,Prime Broker,407,2021-11-25,1
POL11008,2026-06-10,2027-06-09,250540,3,365,0.0,0,25,5637.15,Bakshi Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-06-08,5,Prime Broker,407,2021-11-25,0
POL11009,2024-02-29,2025-02-27,179252,1,365,0.0,0,0,5377.56,Trikuta Nagar,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016,2017-07-04,10,POSP,66,2020-04-24,1
POL11009,2025-02-28,2026-02-27,179252,2,365,0.0,0,20,4302.05,Trikuta Nagar,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016,2017-07-04,10,POSP,66,2020-04-24,1
POL11009,2026-02-28,2027-02-27,179252,3,365,0.0,1,25,4436.49,Trikuta Nagar,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016,2017-07-04,10,POSP,66,2020-04-24,0
POL11010,2024-08-04,2025-08-03,175086,1,365,0.0,0,0,5252.58,Gandhi Nagar,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2018,2019-01-01,8,Prime Broker,443,2023-03-21,1
POL11010,2025-08-04,2026-08-03,175086,2,365,0.0,0,20,4202.06,Gandhi Nagar,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2018,2019-01-01,8,Prime Broker,443,2023-03-21,0
POL11011,2022-07-28,2023-07-27,559480,1,365,0.0,0,0,16784.4,Ramban,Ramban,JK19,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2020-05-14,7,Prime Broker,514,2020-01-08,1
POL11011,2023-07-28,2024-07-26,559480,2,365,140335.88,0,20,13427.52,Ramban,Ramban,JK19,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2020-05-14,7,Prime Broker,514,2020-01-08,1
POL11011,2024-07-27,2025-07-26,559480,3,365,0.0,0,25,12588.3,Ramban,Ramban,JK19,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2020-05-14,7,Prime Broker,514,2020-01-08,1
POL11011,2025-07-27,2026-07-26,559480,4,365,0.0,1,35,12000.85,Ramban,Ramban,JK19,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2020-05-14,7,Prime Broker,514,2020-01-08,0
POL11012,2025-12-21,2026-12-20,176440,1,365,0.0,0,0,5293.2,Shastri Nagar,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2020,2021-05-19,6,Bancassurance,211,2020-04-23,0
POL11013,2025-12-06,2026-12-05,539812,1,365,0.0,1,0,17813.8,Poonch,Poonch,JK12,Renault,Kiger,SUV,Petrol,999,2025,2025-11-18,1,Agency,281,2021-09-12,0
POL11014,2023-10-26,2024-10-24,675339,1,365,0.0,0,0,20260.17,Bakshi Nagar,Jammu,JK02,Kia,Seltos,SUV,Petrol,1497,2022,2022-12-19,4,Bancassurance,775,2019-05-23,1
POL11014,2024-10-25,2025-10-24,675339,2,365,0.0,0,20,16208.14,Bakshi Nagar,Jammu,JK02,Kia,Seltos,SUV,Petrol,1497,2022,2022-12-19,4,Bancassurance,775,2019-05-23,1
POL11014,2025-10-25,2026-10-24,675339,3,365,0.0,0,25,15195.13,Bakshi Nagar,Jammu,JK02,Kia,Seltos,SUV,Petrol,1497,2022,2022-12-19,4,Bancassurance,775,2019-05-23,0
POL11015,2025-12-31,2026-12-30,431132,1,365,0.0,0,0,12933.96,Bakshi Nagar,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2025,2026-07-29,1,Bancassurance,775,2019-05-23,0
POL11016,2023-03-19,2024-03-17,374993,1,365,0.0,0,0,11249.79,Vijaypur,Samba,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-05-08,6,Bancassurance,764,2016-07-03,1
POL11016,2024-03-18,2025-03-17,374993,2,365,0.0,1,20,9899.82,Vijaypur,Samba,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-05-08,6,Bancassurance,764,2016-07-03,1
POL11016,2025-03-18,2026-03-17,374993,3,365,0.0,0,0,11249.79,Vijaypur,Samba,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-05-08,6,Bancassurance,764,2016-07-03,1
POL11016,2026-03-18,2027-03-17,374993,4,365,0.0,0,20,8999.83,Vijaypur,Samba,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-05-08,6,Bancassurance,764,2016-07-03,0
POL11017,2025-12-04,2026-12-03,307113,1,365,0.0,0,0,9213.39,Ghagwal,Samba,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025,2025-08-26,1,POSP,99,2024-10-08,0
POL11018,2024-03-24,2025-03-23,519798,1,365,35333.31,0,0,15593.94,Rehari,Jammu,JK02,Honda,City,Sedan,Petrol,1498,2020,2021-09-10,6,Prime Broker,455,2021-03-06,1
POL11018,2025-03-24,2026-03-23,519798,2,365,0.0,0,20,12475.15,Rehari,Jammu,JK02,Honda,City,Sedan,Petrol,1498,2020,2021-09-10,6,Prime Broker,455,2021-03-06,1
POL11018,2026-03-24,2027-03-23,519798,3,365,0.0,0,25,11695.45,Rehari,Jammu,JK02,Honda,City,Sedan,Petrol,1498,2020,2021-09-10,6,Prime Broker,455,2021-03-06,0
POL11019,2021-11-05,2022-11-04,187750,1,365,0.0,1,0,6195.75,Akhnoor,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,Prime Broker,514,2020-06-13,1
POL11019,2022-11-05,2023-11-04,187750,2,365,0.0,0,0,5632.5,Akhnoor,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,Prime Broker,514,2020-06-13,1
POL11019,2023-11-05,2024-11-03,187750,3,365,0.0,0,20,4506.0,Akhnoor,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,Prime Broker,514,2020-06-13,1
POL11019,2024-11-04,2025-11-03,187750,4,365,0.0,0,25,4224.38,Akhnoor,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,Prime Broker,514,2020-06-13,1
POL11019,2025-11-04,2026-11-03,187750,5,365,0.0,0,35,3661.12,Akhnoor,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,Prime Broker,514,2020-06-13,0
POL11020,2025-06-29,2026-06-28,288786,1,365,0.0,1,0,9529.94,Gandhi Nagar,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2017,2018-02-05,9,Bancassurance,655,2025-06-04,1
POL11020,2026-06-29,2027-06-28,288786,2,365,0.0,0,0,8663.58,Gandhi Nagar,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2017,2018-02-05,9,Bancassurance,655,2025-06-04,0
POL11021,2020-11-09,2021-11-08,1017294,1,365,0.0,0,0,30518.82,Rehari,Jammu,JK02,Toyota,Innova Hycross,MPV,Hybrid,1987,2019,2019-08-13,7,Agency,224,2020-07-22,1
