Policy_Number,IMD_Code,RID,RED,IDV,Policy_Tenure,Total_Claim_Amount,Claim_Count,NCB,Premium,Customer_Area,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Vehicle_First_Registration_Date,Vehicle_Age,Channel_Type,Portfolio_Size,Renewed,Last_Remark,Previous_NCB,Previous_Claim_Count,Years_With_Channel,Premium_to_IDV_Ratio
POL10998,IMD10435,2024-06-27,2025-06-26,213514,2,0.0,0,20,5124.34,Bahu Plaza,Hyundai,i20,Hatchback,Petrol,1197,2016-03-15,10,Prime Broker,443,1,Customer satisfied,0.0,0.0,1,0.024
POL10998,IMD10435,2025-06-27,2026-06-26,213514,3,0.0,0,25,4804.07,Bahu Plaza,Hyundai,i20,Hatchback,Petrol,1197,2016-03-15,10,Prime Broker,443,1,Premium accepted,20.0,0.0,2,0.0225
POL10998,IMD10435,2026-06-27,2027-06-26,213514,4,0.0,0,35,4163.52,Bahu Plaza,Hyundai,i20,Hatchback,Petrol,1197,2016-03-15,10,Prime Broker,443,0,Premium too high,25.0,0.0,3,0.0195
POL10999,IMD10068,2025-06-28,2026-06-27,532968,1,136818.48,0,0,15989.04,Bari Brahmana,Mahindra,Thar,SUV,Petrol,2184,2018-12-21,8,Prime Broker,555,1,Waiting for payment,0.0,0.0,9,0.03
POL10999,IMD10068,2026-06-28,2027-06-27,532968,2,73913.18,0,20,12791.23,Bari Brahmana,Mahindra,Thar,SUV,Petrol,2184,2018-12-21,8,Prime Broker,555,0,Payment delayed,0.0,0.0,10,0.024
POL11000,IMD10270,2024-12-20,2025-12-19,564680,1,0.0,0,0,16940.4,Talab Tillo,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2024-01-31,3,Prime Broker,400,1,Premium accepted,0.0,0.0,3,0.03
POL11000,IMD10270,2025-12-20,2026-12-19,564680,2,0.0,1,20,14907.55,Talab Tillo,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2024-01-31,3,Prime Broker,400,0,Comparing with ICICI,0.0,0.0,4,0.0264
POL11001,IMD10252,2025-11-03,2026-11-02,716265,1,0.0,1,0,23636.75,Bakshi Nagar,Hyundai,Verna,Sedan,Petrol,1497,2023-07-16,3,Prime Broker,153,0,Agent lost customer,0.0,0.0,0,0.033
POL11002,IMD10374,2024-10-19,2025-10-18,584894,1,0.0,0,0,17546.82,Bakshi Nagar,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023-06-09,3,Prime Broker,489,1,Renewal in progress,0.0,0.0,2,0.03
POL11002,IMD10374,2025-10-19,2026-10-18,584894,2,0.0,0,20,14037.46,Bakshi Nagar,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023-06-09,3,Prime Broker,489,0,No response after follow-up,0.0,0.0,3,0.024
POL11003,IMD10413,2025-08-23,2026-08-22,371375,1,55088.31,0,0,11141.25,Ramnagar,Kia,Carens,MPV,Diesel,1497,2015-10-28,11,Prime Broker,517,0,Vehicle sold,0.0,0.0,4,0.03
POL11004,IMD10399,2025-03-18,2026-03-17,499704,1,0.0,0,0,14991.12,Arnia,Mahindra,Bolero,SUV,Diesel,1493,2023-05-30,3,Prime Broker,599,1,Long-term customer,0.0,0.0,1,0.03
POL11004,IMD10399,2026-03-18,2027-03-17,499704,2,0.0,0,20,11992.9,Arnia,Mahindra,Bolero,SUV,Diesel,1493,2023-05-30,3,Prime Broker,599,0,Renewed with competitor,0.0,0.0,2,0.024
POL11005,IMD10399,2024-12-04,2025-12-03,292944,1,25086.42,0,0,8788.32,Arnia,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015-10-23,11,Prime Broker,599,1,Customer confirmed renewal,0.0,0.0,0,0.03
POL11005,IMD10399,2025-12-04,2026-12-03,292944,2,0.0,0,20,7030.66,Arnia,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015-10-23,11,Prime Broker,599,0,No response after follow-up,0.0,0.0,1,0.024
POL11006,IMD10241,2024-12-28,2025-12-27,450365,1,0.0,0,0,13510.95,Dayalachak,Tata,Tiago,Hatchback,Petrol,1199,2024-09-24,2,Agency,257,1,Documents shared,0.0,0.0,0,0.03
POL11006,IMD10241,2025-12-28,2026-12-27,450365,2,0.0,0,20,10808.76,Dayalachak,Tata,Tiago,Hatchback,Petrol,1199,2024-09-24,2,Agency,257,0,Renewed with competitor,0.0,0.0,1,0.024
POL11007,IMD10084,2025-11-29,2026-11-28,724216,1,0.0,0,0,21726.48,Janipur,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025-10-02,1,POSP,72,0,Payment delayed,0.0,0.0,2,0.03
POL11008,IMD10462,2024-06-10,2025-06-09,250540,1,0.0,0,0,7516.2,Bakshi Nagar,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2022-06-08,5,Prime Broker,407,1,Customer confirmed renewal,0.0,0.0,3,0.03
POL11008,IMD10462,2025-06-10,2026-06-09,250540,2,49293.87,0,20,6012.96,Bakshi Nagar,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2022-06-08,5,Prime Broker,407,1,Renewal in progress,0.0,0.0,4,0.024
POL11008,IMD10462,2026-06-10,2027-06-09,250540,3,0.0,0,25,5637.15,Bakshi Nagar,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2022-06-08,5,Prime Broker,407,0,Premium too high,20.0,0.0,5,0.0225
POL11009,IMD10251,2024-02-29,2025-02-27,179252,1,0.0,0,0,5377.56,Trikuta Nagar,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2017-07-04,10,POSP,66,1,Renewal in progress,0.0,0.0,4,0.03
POL11009,IMD10251,2025-02-28,2026-02-27,179252,2,0.0,0,20,4302.05,Trikuta Nagar,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2017-07-04,10,POSP,66,1,Documents shared,0.0,0.0,5,0.024
POL11009,IMD10251,2026-02-28,2027-02-27,179252,3,0.0,1,25,4436.49,Trikuta Nagar,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2017-07-04,10,POSP,66,0,Comparing competitor quotes,20.0,0.0,6,0.0248
POL11010,IMD10435,2024-08-04,2025-08-03,175086,1,0.0,0,0,5252.58,Gandhi Nagar,Hyundai,i20,Hatchback,Petrol,1197,2019-01-01,8,Prime Broker,443,1,Documents shared,0.0,0.0,1,0.03
POL11010,IMD10435,2025-08-04,2026-08-03,175086,2,0.0,0,20,4202.06,Gandhi Nagar,Hyundai,i20,Hatchback,Petrol,1197,2019-01-01,8,Prime Broker,443,0,Vehicle sold,0.0,0.0,2,0.024
POL11011,IMD10309,2022-07-28,2023-07-27,559480,1,0.0,0,0,16784.4,Ramban,Mahindra,Scorpio Classic,SUV,Diesel,2184,2020-05-14,7,Prime Broker,514,1,Documents shared,0.0,0.0,2,0.03
POL11011,IMD10309,2023-07-28,2024-07-26,559480,2,140335.88,0,20,13427.52,Ramban,Mahindra,Scorpio Classic,SUV,Diesel,2184,2020-05-14,7,Prime Broker,514,1,Documents shared,0.0,0.0,3,0.024
POL11011,IMD10309,2024-07-27,2025-07-26,559480,3,0.0,0,25,12588.3,Ramban,Mahindra,Scorpio Classic,SUV,Diesel,2184,2020-05-14,7,Prime Broker,514,1,Long-term customer,20.0,0.0,4,0.0225
POL11011,IMD10309,2025-07-27,2026-07-26,559480,4,0.0,1,35,12000.85,Ramban,Mahindra,Scorpio Classic,SUV,Diesel,2184,2020-05-14,7,Prime Broker,514,0,Claim experience poor,25.0,0.0,5,0.0215
POL11012,IMD10331,2025-12-21,2026-12-20,176440,1,0.0,0,0,5293.2,Shastri Nagar,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2021-05-19,6,Bancassurance,211,0,Vehicle sold,0.0,0.0,5,0.03
POL11013,IMD10346,2025-12-06,2026-12-05,539812,1,0.0,1,0,17813.8,Poonch,Renault,Kiger,SUV,Petrol,999,2025-11-18,1,Agency,281,0,Renewed with competitor,0.0,0.0,4,0.033
POL11014,IMD10172,2023-10-26,2024-10-24,675339,1,0.0,0,0,20260.17,Bakshi Nagar,Kia,Seltos,SUV,Petrol,1497,2022-12-19,4,Bancassurance,775,1,Documents shared,0.0,0.0,4,0.03
POL11014,IMD10172,2024-10-25,2025-10-24,675339,2,0.0,0,20,16208.14,Bakshi Nagar,Kia,Seltos,SUV,Petrol,1497,2022-12-19,4,Bancassurance,775,1,Waiting for payment,0.0,0.0,5,0.024
POL11014,IMD10172,2025-10-25,2026-10-24,675339,3,0.0,0,25,15195.13,Bakshi Nagar,Kia,Seltos,SUV,Petrol,1497,2022-12-19,4,Bancassurance,775,0,Customer not interested,20.0,0.0,6,0.0225
POL11015,IMD10172,2025-12-31,2026-12-30,431132,1,0.0,0,0,12933.96,Bakshi Nagar,Maruti Suzuki,Swift,Hatchback,CNG,1197,2026-07-29,1,Bancassurance,775,0,Payment delayed,0.0,0.0,6,0.03
POL11016,IMD10088,2023-03-19,2024-03-17,374993,1,0.0,0,0,11249.79,Vijaypur,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020-05-08,6,Bancassurance,764,1,Customer confirmed renewal,0.0,0.0,7,0.03
POL11016,IMD10088,2024-03-18,2025-03-17,374993,2,0.0,1,20,9899.82,Vijaypur,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020-05-08,6,Bancassurance,764,1,Long-term customer,0.0,0.0,8,0.0264
POL11016,IMD10088,2025-03-18,2026-03-17,374993,3,0.0,0,0,11249.79,Vijaypur,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020-05-08,6,Bancassurance,764,1,Waiting for payment,20.0,1.0,9,0.03
POL11016,IMD10088,2026-03-18,2027-03-17,374993,4,0.0,0,20,8999.83,Vijaypur,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020-05-08,6,Bancassurance,764,0,Agent lost customer,0.0,0.0,10,0.024
POL11017,IMD10496,2025-12-04,2026-12-03,307113,1,0.0,0,0,9213.39,Ghagwal,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025-08-26,1,POSP,99,0,Comparing competitor quotes,0.0,0.0,1,0.03
POL11018,IMD10150,2024-03-24,2025-03-23,519798,1,35333.31,0,0,15593.94,Rehari,Honda,City,Sedan,Petrol,1498,2021-09-10,6,Prime Broker,455,1,Renewal in progress,0.0,0.0,3,0.03
POL11018,IMD10150,2025-03-24,2026-03-23,519798,2,0.0,0,20,12475.15,Rehari,Honda,City,Sedan,Petrol,1498,2021-09-10,6,Prime Broker,455,1,Premium accepted,0.0,0.0,4,0.024
POL11018,IMD10150,2026-03-24,2027-03-23,519798,3,0.0,0,25,11695.45,Rehari,Honda,City,Sedan,Petrol,1498,2021-09-10,6,Prime Broker,455,0,Customer not interested,20.0,0.0,5,0.0225
POL11019,IMD10314,2021-11-05,2022-11-04,187750,1,0.0,1,0,6195.75,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016-11-03,10,Prime Broker,514,1,Customer confirmed renewal,0.0,0.0,1,0.033
POL11019,IMD10314,2022-11-05,2023-11-04,187750,2,0.0,0,0,5632.5,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016-11-03,10,Prime Broker,514,1,Waiting for payment,0.0,1.0,2,0.03
POL11019,IMD10314,2023-11-05,2024-11-03,187750,3,0.0,0,20,4506.0,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016-11-03,10,Prime Broker,514,1,Documents shared,0.0,0.0,3,0.024
POL11019,IMD10314,2024-11-04,2025-11-03,187750,4,0.0,0,25,4224.38,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016-11-03,10,Prime Broker,514,1,Premium accepted,20.0,0.0,4,0.0225
POL11019,IMD10314,2025-11-04,2026-11-03,187750,5,0.0,0,35,3661.12,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016-11-03,10,Prime Broker,514,0,Comparing with ICICI,25.0,0.0,5,0.0195
POL11020,IMD10113,2025-06-29,2026-06-28,288786,1,0.0,1,0,9529.94,Gandhi Nagar,Hyundai,i20,Hatchback,Petrol,1197,2018-02-05,9,Bancassurance,655,1,Long-term customer,0.0,0.0,0,0.033
POL11020,IMD10113,2026-06-29,2027-06-28,288786,2,0.0,0,0,8663.58,Gandhi Nagar,Hyundai,i20,Hatchback,Petrol,1197,2018-02-05,9,Bancassurance,655,0,Premium too high,0.0,1.0,1,0.03
POL11021,IMD10243,2020-11-09,2021-11-08,1017294,1,0.0,0,0,30518.82,Rehari,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-08-13,7,Agency,224,1,Payment expected today,0.0,0.0,0,0.03
POL11021,IMD10243,2021-11-09,2022-11-08,1017294,2,0.0,0,20,24415.06,Rehari,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-08-13,7,Agency,224,1,Documents shared,0.0,0.0,1,0.024
POL11021,IMD10243,2022-11-09,2023-11-08,1017294,3,0.0,1,25,25178.03,Rehari,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-08-13,7,Agency,224,1,Customer satisfied,20.0,0.0,2,0.0248
POL11021,IMD10243,2023-11-09,2024-11-07,1017294,4,0.0,0,0,30518.82,Rehari,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-08-13,7,Agency,224,1,Renewal in progress,25.0,1.0,3,0.03
POL11021,IMD10243,2024-11-08,2025-11-07,1017294,5,57721.49,0,20,24415.06,Rehari,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-08-13,7,Agency,224,1,Payment expected today,0.0,0.0,4,0.024
POL11021,IMD10243,2025-11-08,2026-11-07,1017294,6,0.0,0,25,22889.11,Rehari,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-08-13,7,Agency,224,0,Customer not interested,20.0,0.0,5,0.0225
POL11022,IMD10389,2024-02-25,2025-02-23,545985,1,0.0,1,0,18017.51,Rehari,Mahindra,XUV700,SUV,Diesel,1999,2016-08-15,10,POSP,85,1,Payment expected today,0.0,0.0,1,0.033
POL11022,IMD10389,2025-02-24,2026-02-23,545985,2,70497.32,0,0,16379.55,Rehari,Mahindra,XUV700,SUV,Diesel,1999,2016-08-15,10,POSP,85,1,Documents shared,0.0,1.0,2,0.03
POL11022,IMD10389,2026-02-24,2027-02-23,545985,3,40471.66,1,20,14414.0,Rehari,Mahindra,XUV700,SUV,Diesel,1999,2016-08-15,10,POSP,85,0,Comparing competitor quotes,0.0,0.0,3,0.0264
POL11023,IMD10090,2024-02-27,2025-02-25,543886,1,0.0,0,0,16316.58,Rehari,Renault,Kiger,SUV,Petrol,999,2022-01-08,5,Prime Broker,346,1,Waiting for payment,0.0,0.0,4,0.03
POL11023,IMD10090,2025-02-26,2026-02-25,543886,2,0.0,0,20,13053.26,Rehari,Renault,Kiger,SUV,Petrol,999,2022-01-08,5,Prime Broker,346,1,Premium accepted,0.0,0.0,5,0.024
POL11023,IMD10090,2026-02-26,2027-02-25,543886,3,0.0,1,25,13461.18,Rehari,Renault,Kiger,SUV,Petrol,999,2022-01-08,5,Prime Broker,346,0,Vehicle sold,20.0,0.0,6,0.0248
POL11024,IMD10083,2024-12-01,2025-11-30,369575,1,42655.27,2,0,13304.7,Jewel Chowk,Tata,Tiago,Hatchback,CNG,1199,2020-07-26,6,Agency,229,1,Renewal in progress,0.0,0.0,2,0.036
POL11024,IMD10083,2025-12-01,2026-11-30,369575,2,0.0,0,0,11087.25,Jewel Chowk,Tata,Tiago,Hatchback,CNG,1199,2020-07-26,6,Agency,229,0,Comparing with ICICI,0.0,2.0,3,0.03
POL11025,IMD10221,2024-06-13,2025-06-12,130359,1,0.0,0,0,3910.77,Trikuta Nagar,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2014-07-22,13,Prime Broker,564,1,Waiting for payment,0.0,0.0,1,0.03
POL11025,IMD10221,2025-06-13,2026-06-12,130359,2,0.0,0,20,3128.62,Trikuta Nagar,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2014-07-22,13,Prime Broker,564,1,Customer confirmed renewal,0.0,0.0,2,0.024
POL11025,IMD10221,2026-06-13,2027-06-12,130359,3,0.0,0,25,2933.08,Trikuta Nagar,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2014-07-22,13,Prime Broker,564,0,No response after follow-up,20.0,0.0,3,0.0225
POL11026,IMD10120,2023-06-08,2024-06-06,380811,1,0.0,1,0,12566.76,Rehari,Honda,City,Sedan,Petrol,1498,2019-08-13,8,Prime Broker,501,1,Premium accepted,0.0,0.0,4,0.033
POL11026,IMD10120,2024-06-07,2025-06-06,380811,2,0.0,0,0,11424.33,Rehari,Honda,City,Sedan,Petrol,1498,2019-08-13,8,Prime Broker,501,1,Long-term customer,0.0,1.0,5,0.03
POL11026,IMD10120,2025-06-07,2026-06-06,380811,3,0.0,0,20,9139.46,Rehari,Honda,City,Sedan,Petrol,1498,2019-08-13,8,Prime Broker,501,1,Premium accepted,0.0,0.0,6,0.024
POL11026,IMD10120,2026-06-07,2027-06-06,380811,4,0.0,1,25,9425.07,Rehari,Honda,City,Sedan,Petrol,1498,2019-08-13,8,Prime Broker,501,0,Payment delayed,20.0,0.0,7,0.0247
POL11027,IMD10009,2025-10-03,2026-10-02,293073,1,0.0,1,0,9671.41,Bari Brahmana,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2023-08-06,3,Prime Broker,479,0,Premium too high,0.0,0.0,3,0.033
POL11028,IMD10292,2025-11-29,2026-11-28,350282,1,0.0,0,0,10508.46,Doda,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024-05-22,3,POSP,86,0,Payment delayed,0.0,0.0,2,0.03
POL11029,IMD10073,2025-06-04,2026-06-03,474374,1,0.0,0,0,14231.22,Rehari,Renault,Triber,MPV,Petrol,999,2023-09-02,4,Agency,200,1,Documents shared,0.0,0.0,3,0.03
POL11029,IMD10073,2026-06-04,2027-06-03,474374,2,99135.85,0,20,11384.98,Rehari,Renault,Triber,MPV,Petrol,999,2023-09-02,4,Agency,200,0,Comparing with ICICI,0.0,0.0,4,0.024
POL11030,IMD10055,2025-06-06,2026-06-05,420856,1,0.0,0,0,12625.68,Rehari,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023-12-04,3,Prime Broker,289,1,Renewal in progress,0.0,0.0,3,0.03
POL11030,IMD10055,2026-06-06,2027-06-05,420856,2,0.0,0,20,10100.54,Rehari,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023-12-04,3,Prime Broker,289,0,Claim experience poor,0.0,0.0,4,0.024
POL11031,IMD10351,2025-07-12,2026-07-11,1305707,1,0.0,0,0,39171.21,Gandhi Nagar,Mahindra,Scorpio Classic,SUV,Diesel,2184,2024-08-18,3,Prime Broker,219,0,Premium too high,0.0,0.0,1,0.03
POL11032,IMD10112,2024-05-11,2025-05-10,575346,1,0.0,0,0,17260.38,Doda,Hyundai,Verna,Sedan,Petrol,1497,2022-02-07,4,POSP,73,1,Documents shared,0.0,0.0,1,0.03
POL11032,IMD10112,2025-05-11,2026-05-10,575346,2,0.0,0,20,13808.3,Doda,Hyundai,Verna,Sedan,Petrol,1497,2022-02-07,4,POSP,73,1,Long-term customer,0.0,0.0,2,0.024
POL11032,IMD10112,2026-05-11,2027-05-10,575346,3,0.0,1,25,14239.81,Doda,Hyundai,Verna,Sedan,Petrol,1497,2022-02-07,4,POSP,73,0,Premium too high,20.0,0.0,3,0.0247
POL11033,IMD10223,2024-05-01,2025-04-30,1197556,1,0.0,0,0,35926.68,Talab Tillo,Honda,City,Sedan,Petrol,1498,2023-11-19,3,Agency,273,1,Customer satisfied,0.0,0.0,0,0.03
POL11033,IMD10223,2025-05-01,2026-04-30,1197556,2,0.0,0,20,28741.34,Talab Tillo,Honda,City,Sedan,Petrol,1498,2023-11-19,3,Agency,273,1,Waiting for payment,0.0,0.0,1,0.024
POL11033,IMD10223,2026-05-01,2027-04-30,1197556,3,0.0,0,25,26945.01,Talab Tillo,Honda,City,Sedan,Petrol,1498,2023-11-19,3,Agency,273,0,Premium too high,20.0,0.0,2,0.0225
POL11034,IMD10178,2025-12-28,2026-12-27,436818,1,0.0,0,0,13104.54,R.S. Pura,Tata,Punch,SUV,Petrol,1199,2020-03-17,7,Prime Broker,407,0,Comparing competitor quotes,0.0,0.0,0,0.03
POL11035,IMD10405,2022-12-28,2023-12-27,347210,1,0.0,0,0,10416.3,R.S. Pura,Renault,Triber,MPV,Petrol,999,2019-12-19,7,Bancassurance,586,1,Waiting for payment,0.0,0.0,5,0.03
POL11035,IMD10405,2023-12-28,2024-12-26,347210,2,0.0,1,20,9166.34,R.S. Pura,Renault,Triber,MPV,Petrol,999,2019-12-19,7,Bancassurance,586,1,Long-term customer,0.0,0.0,6,0.0264
POL11035,IMD10405,2024-12-27,2025-12-26,347210,3,0.0,1,0,11457.93,R.S. Pura,Renault,Triber,MPV,Petrol,999,2019-12-19,7,Bancassurance,586,1,Long-term customer,20.0,1.0,7,0.033
POL11035,IMD10405,2025-12-27,2026-12-26,347210,4,0.0,0,0,10416.3,R.S. Pura,Renault,Triber,MPV,Petrol,999,2019-12-19,7,Bancassurance,586,0,Payment delayed,0.0,1.0,8,0.03
POL11036,IMD10075,2024-06-25,2025-06-24,329812,1,0.0,0,0,9894.36,R.S. Pura,Honda,Amaze,Sedan,Petrol,1199,2021-11-04,5,POSP,35,1,Long-term customer,0.0,0.0,2,0.03
POL11036,IMD10075,2025-06-25,2026-06-24,329812,2,0.0,0,20,7915.49,R.S. Pura,Honda,Amaze,Sedan,Petrol,1199,2021-11-04,5,POSP,35,1,Payment expected today,0.0,0.0,3,0.024
POL11036,IMD10075,2026-06-25,2027-06-24,329812,3,0.0,0,25,7420.77,R.S. Pura,Honda,Amaze,Sedan,Petrol,1199,2021-11-04,5,POSP,35,0,Renewed with competitor,20.0,0.0,4,0.0225
POL11037,IMD10439,2024-03-02,2025-03-01,244062,1,42129.02,0,0,7321.86,Udhampur,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2022-11-28,4,Prime Broker,240,1,Payment expected today,0.0,0.0,2,0.03
POL11037,IMD10439,2025-03-02,2026-03-01,244062,2,0.0,0,20,5857.49,Udhampur,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2022-11-28,4,Prime Broker,240,1,Long-term customer,0.0,0.0,3,0.024
POL11037,IMD10439,2026-03-02,2027-03-01,244062,3,0.0,0,25,5491.39,Udhampur,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2022-11-28,4,Prime Broker,240,0,Vehicle sold,20.0,0.0,4,0.0225
POL11038,IMD10211,2025-04-15,2026-04-14,1563624,1,122845.12,0,0,46908.72,Udhampur,Toyota,Fortuner,SUV,Diesel,2755,2020-01-20,7,Prime Broker,338,1,Customer satisfied,0.0,0.0,2,0.03
POL11038,IMD10211,2026-04-15,2027-04-14,1563624,2,483881.79,0,20,37526.98,Udhampur,Toyota,Fortuner,SUV,Diesel,2755,2020-01-20,7,Prime Broker,338,0,Premium too high,0.0,0.0,3,0.024
POL11039,IMD10150,2025-02-23,2026-02-22,512546,1,47252.38,0,0,15376.38,Canal Road,Mahindra,Bolero,SUV,Diesel,1493,2023-12-04,3,Prime Broker,455,1,Documents shared,0.0,0.0,4,0.03
POL11039,IMD10150,2026-02-23,2027-02-22,512546,2,26146.98,0,20,12301.1,Canal Road,Mahindra,Bolero,SUV,Diesel,1493,2023-12-04,3,Prime Broker,455,0,Payment delayed,0.0,0.0,5,0.024
POL11040,IMD10482,2025-01-11,2026-01-10,471736,1,70368.77,0,0,14152.08,Canal Road,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2024-04-24,3,Agency,212,1,Long-term customer,0.0,0.0,1,0.03
POL11040,IMD10482,2026-01-11,2027-01-10,471736,2,57936.77,0,20,11321.66,Canal Road,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2024-04-24,3,Agency,212,0,Claim experience poor,0.0,0.0,2,0.024
POL11041,IMD10022,2025-08-02,2026-08-01,634660,1,0.0,0,0,19039.8,Canal Road,Tata,Nexon,SUV,Petrol,1199,2024-02-25,3,Prime Broker,277,0,No response after follow-up,0.0,0.0,1,0.03
POL11042,IMD10068,2025-07-16,2026-07-15,765346,1,86539.42,0,0,22960.38,Samba,Tata,Nexon,SUV,Diesel,1199,2023-04-10,4,Prime Broker,555,0,No response after follow-up,0.0,0.0,9,0.03
POL11043,IMD10074,2023-12-09,2024-12-07,392169,1,0.0,0,0,11765.07,Mendhar,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2023-10-07,4,POSP,82,1,Payment expected today,0.0,0.0,5,0.03
POL11043,IMD10074,2024-12-08,2025-12-07,392169,2,0.0,0,20,9412.06,Mendhar,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2023-10-07,4,POSP,82,1,Payment expected today,0.0,0.0,6,0.024
POL11043,IMD10074,2025-12-08,2026-12-07,392169,3,0.0,0,25,8823.8,Mendhar,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2023-10-07,4,POSP,82,0,Renewed with competitor,20.0,0.0,7,0.0225
POL11044,IMD10042,2024-02-12,2025-02-10,374094,1,0.0,0,0,11222.82,Samba,Hyundai,Creta,SUV,Petrol,1497,2012-11-10,14,Agency,250,1,Premium accepted,0.0,0.0,2,0.03
POL11044,IMD10042,2025-02-11,2026-02-10,374094,2,0.0,0,20,8978.26,Samba,Hyundai,Creta,SUV,Petrol,1497,2012-11-10,14,Agency,250,1,Waiting for payment,0.0,0.0,3,0.024
POL11044,IMD10042,2026-02-11,2027-02-10,374094,3,0.0,1,25,9258.83,Samba,Hyundai,Creta,SUV,Petrol,1497,2012-11-10,14,Agency,250,0,Premium too high,20.0,0.0,4,0.0248
POL11045,IMD10198,2025-06-18,2026-06-17,959708,1,0.0,0,0,28791.24,Katra,Kia,Sonet,SUV,Petrol,1197,2024-11-03,2,Prime Broker,248,1,Payment expected today,0.0,0.0,0,0.03
POL11045,IMD10198,2026-06-18,2027-06-17,959708,2,0.0,0,20,23032.99,Katra,Kia,Sonet,SUV,Petrol,1197,2024-11-03,2,Prime Broker,248,0,Premium too high,0.0,0.0,1,0.024
POL11046,IMD10309,2024-12-21,2025-12-20,1639953,1,0.0,0,0,49198.59,Janipur,Mahindra,Scorpio-N,SUV,Petrol,2198,2023-04-06,4,Prime Broker,514,1,Customer satisfied,0.0,0.0,4,0.03
POL11046,IMD10309,2025-12-21,2026-12-20,1639953,2,0.0,0,20,39358.87,Janipur,Mahindra,Scorpio-N,SUV,Petrol,2198,2023-04-06,4,Prime Broker,514,0,Premium too high,0.0,0.0,5,0.024
POL11047,IMD10302,2025-01-15,2026-01-14,348600,1,45341.05,0,0,10458.0,Janipur,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024-01-29,3,Prime Broker,338,1,Long-term customer,0.0,0.0,6,0.03
POL11047,IMD10302,2026-01-15,2027-01-14,348600,2,0.0,0,20,8366.4,Janipur,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024-01-29,3,Prime Broker,338,0,Renewed with competitor,0.0,0.0,7,0.024
POL11048,IMD10047,2025-12-14,2026-12-13,885940,1,0.0,0,0,26578.2,Narwal,Hyundai,Venue,SUV,Diesel,1197,2023-12-17,3,Prime Broker,274,0,Premium too high,0.0,0.0,6,0.03
POL11049,IMD10081,2025-10-06,2026-10-05,601137,1,0.0,1,0,19837.52,Rehari,Honda,Amaze,Sedan,Petrol,1199,2025-06-17,1,Prime Broker,374,0,Agent lost customer,0.0,0.0,7,0.033
POL11050,IMD10490,2025-05-08,2026-05-07,331428,1,32667.5,0,0,9942.84,Rehari,Maruti Suzuki,Brezza,SUV,CNG,1462,2021-03-18,6,POSP,41,1,Renewal in progress,0.0,0.0,1,0.03
